"행정구역(시군구)별","성별","연령별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"충청북도","남자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","42","44","56.5","72.5","81.5","93","97","100","113.5","123.5","129","140.5","140.5","135","137","137","163","215","253.5","276","300","312.5",
"충청북도","남자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","9.5","6","2.5","2.5","4.5","5.5","6","8.5","12","16.5","19","16.5","17","21","23.5","24.5","24.5","24.5","23","23.5","29","34.5",
"충청북도","여자","계","주민등록연앙인구[명]","명","700724.5","706292.5","711756.5","719006","726981","734617.5","739929","743153.5","744246","743184","741557","740174.5","739321","740394","744729","750915","755849.5","760301","766538","769167.5","773331.5","776613.5","779164","781812.5","783977.5","784990","785121.5","784670.5","784394.5",
"충청북도","여자","0 - 4세","주민등록연앙인구[명]","명","44715","46331.5","48050.5","49471.5","50368","50523.5","49773.5","48828.5","47204","44585.5","41789.5","39376.5","36776","34569.5","33973.5","34121.5","34015","34305.5","35054.5","35283.5","35158.5","34938.5","34586","33825","32416","30815","29086.5","26836.5","24578",
"충청북도","여자","5 - 9세","주민등록연앙인구[명]","명","48794","47063.5","46147.5","46306","47392","48801.5","50208","51381","51890.5","51803","51403","50455","49273.5","47876","45613","43048","40843","38339.5","36160.5","35291.5","35170.5","34810","34784","35238","35462","35321","35191.5","34910","34180.5",
"충청북도","여자","10 - 14세","주민등록연앙인구[명]","명","64222.5","62771.5","59875.5","56740","53429.5","50560","48732.5","47527.5","47069.5","47522.5","48276.5","49305.5","50545.5","51337","51543","51351","50649","49752.5","48539.5","46200","43515","41024.5","38230","35761","34888","34764.5","34535","34824.5","35452.5",
"충청북도","여자","15 - 19세","주민등록연앙인구[명]","명","69591.5","66124.5","64627","64458","64571","64590.5","63182.5","60099","56956.5","53461.5","50144","47735","46236","45930.5","46720","47906.5","49006","50195.5","51071","51093.5","50968.5","50399.5","49472.5","48125.5","45831.5","42992","40491","37873","35505.5",
"충청북도","여자","20 - 24세","주민등록연앙인구[명]","명","70756","69966.5","68561","66753.5","65228.5","63530.5","61695.5","60898","60578","60414","60126.5","58290.5","55051","51735","48663","46267","44724.5","43772.5","43692.5","44270.5","45197","46276","47592.5","48411.5","48520","48164","47083","45564.5","43615.5",
"충청북도","여자","25 - 29세","주민등록연앙인구[명]","명","56550.5","60119","61990","63389","64281","64020","63113","61727","59710","57508","54908.5","52591","51738.5","51746.5","52441","53402","52862.5","50810","48538","45567","43028","41577","40852.5","40743","41135","41644","42127","42833.5","43358.5",
"충청북도","여자","30 - 34세","주민등록연앙인구[명]","명","60604","59991","59356.5","58158.5","57462","59624","62612","63714","63980.5","63669.5","62324.5","60569.5","58818.5","57111.5","55841.5","54205.5","52450.5","52141","52792.5","53508.5","54190.5","53399","51024.5","48427","45538.5","43008.5","41567","40634","40340.5",
"충청북도","여자","35 - 39세","주민등록연앙인구[명]","명","50822.5","53947.5","56766.5","60128.5","62808.5","63196","62405.5","61529.5","59675","58000","59317","61874.5","62822","63380.5","63653","62959","61871.5","60669.5","59326","57801.5","55821.5","53746.5","53166","53416","54005","54592.5","53918.5","51764.5","49223",
"충청북도","여자","40 - 44세","주민등록연앙인구[명]","명","35743.5","37697","41122","45204","48502.5","51405","54692","57586","60559.5","62767.5","62601.5","61411.5","60421.5","58839.5","57834.5","59830.5","62829","64070","64959.5","65098.5","64227.5","62908.5","61347.5","59570.5","58029.5","56057.5","54093.5","53769","54203.5",
"충청북도","여자","45 - 49세","주민등록연앙인구[명]","명","32250","32106.5","32239","32714.5","34125","35863","37810.5","41323.5","45488.5","48631","51361.5","54465","57168.5","60306.5","62901.5","63285","62617.5","61976","60551","59263.5","61096.5","64002","65080.5","65601.5","65723.5","64757","63456","62014","60380",
"충청북도","여자","50 - 54세","주민등록연앙인구[명]","명","39571.5","38480.5","37136","35614.5","33552","32389","32226","32435.5","32917","34200","35851.5","37794","41312.5","45610.5","49000","52092.5","55607.5","58747","62275.5","64762.5","65076","64248.5","63505","62016","60775","62440.5","65300.5","66465","67150",
"충청북도","여자","55 - 59세","주민등록연앙인구[명]","명","36997","37638","37688.5","37519","38576","39279","38389","37163","35601.5","33457","32267.5","32158.5","32445.5","33048.5","34575.5","36574","38797.5","42479","46992.5","50470.5","53822","57534.5","60798","64355","67111.5","67323.5","66393.5","65579","64089",
"충청북도","여자","60 - 64세","주민등록연앙인구[명]","명","28993","30395","31936","33797","35296.5","36201.5","36980","37083.5","36891.5","37955","38585.5","37698","36547.5","35082.5","33198","32311.5","32467.5","32981","33898.5","35444.5","37471","39784","43646","48342","52247","55749.5","59448.5","62748.5","66375.5",
"충청북도","여자","65 - 69세","주민등록연앙인구[명]","명","21255","22511.5","23912.5","25026.5","26206.5","27597","29027","30557.5","32373","33801.5","34590.5","35314","35456.5","35379","36614","37590","36997","36088","34929.5","33084","32338.5","32602","33207.5","34087.5","35786","37861","40225.5","44144.5","48943.5",
"충청북도","여자","70 - 74세","주민등록연앙인구[명]","명","17028","17546.5","18092","18638.5","18872","19364.5","20516.5","21866","22957.5","23974","25199.5","26599.5","28146.5","29957","31465.5","32499","33518","33918","34101.5","35295","36292","35833","35031","33897.5","32407.5","31815","32107","32739","33601.5",
"충청북도","여자","75 - 79세","주민등록연앙인구[명]","명","11775","12061.5","12347.5","12625","13194.5","13998.5","14435","14955","15435.5","15635.5","16097.5","17186.5","18503","19607.5","20741.5","22090","23611.5","25301.5","27199","28605","29704.5","30785","31238.5","31444","32827","33909.5","33582.5","32927","31957.5",
"충청북도","여자","80세 이상","주민등록연앙인구[명]","명","11055.5","","","12462","13115.5","13674","14130.5","14479","14958","15798.5","16712.5","17350","18058.5","18876.5","19950.5","21382","22982","24754.5","26456.5","28128","30254","32745","35602","38551.5","41274.5","43775","46515","49044","51440",
"충청북도","여자","80 - 84세","주민등록연앙인구[명]","명","","7236.5","7360.5","7678","8038.5","8310.5","8556.5","8727.5","8909.5","9429.5","10080.5","10432.5","10876","11321.5","11708.5","12405","13514.5","14736.5","15830","16836","18034","19415.5","21026","22807","24307.5","25348.5","26376","26941.5","27289.5",
"충청북도","여자","85세 이상","주민등록연앙인구[명]","명","","4304.5","4548","4784","5077","5363.5","5574","5751.5","6048.5","6369","6632","6917.5","7182.5","7555","8242","8977","9467.5","10018","10626.5","11292","12220","13329.5","14576","15744.5","16967","18426.5","20139","22102.5","24150.5",
"충청북도","여자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","4161.5","4380","4581","4728","4906.5","5043.5","5248","5746.5","6319.5","6646.5","7052.5","7458.5","7792","8370.5","9214.5","10173","11012.5","11834.5","12802","13915.5","15210","16699",
"충청북도","여자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","1273.5","1350.5","1463.5","1570","1646","1730","1869","2009.5","2105","2222.5","2329","2485.5","2777.5","3092.5","3303.5","3520.5","3746.5","4011","4388","4904.5","5491.5","5957",
"충청북도","여자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","235","230.5","244.5","266","297.5","344","376","421.5","481.5","519.5","554.5","598","632","651","688","746","835","968","1073","1143","1221.5","1293",
"충청북도","여자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","81.5","87.5","80","68","67.5","65","62","64.5","71","79","82","84.5","90.5","106","123.5","136.5","150.5","153.5","163.5","176","179.5","201.5",
"충청남도","계","계","주민등록연앙인구[명]","명","1863528","1849245","1847259","1862930","1885286.5","1905251","1916379","1920467","1919870.5","1912931","1910264","1933104.5","1958026","1968539.5","1984982","2007034","2028059.5","2048972","2073576.5","2006979","2024418.5","2041139","2055843","2072713","2092354","2107223.5","2110584","2108087.5","2109102",
"충청남도","계","0 - 4세","주민등록연앙인구[명]","명","108048.5","110391","114527","120103","125151.5","127460.5","127112.5","126226.5","123628.5","117714","111277.5","107270","102177.5","96611","95466","96668","97546.5","99348","102179.5","99321","99078","98497","97645","96099","92979.5","88771.5","83596.5","76815.5","69721",
"충청남도","계","5 - 9세","주민등록연앙인구[명]","명","126037.5","119036.5","115881.5","116771","120813","125463","129542","132899.5","134195","133549.5","132638.5","131905.5","131052","128827.5","124176.5","118426","113273","107381.5","102125","96976.5","97759","97994.5","98967.5","101057","102498.5","102614","101804.5","100397","97906.5",
"충청남도","계","10 - 14세","주민등록연앙인구[명]","명","176570.5","168249.5","157323.5","146984.5","137561","129785.5","125092","122448","121584","122687","124842.5","128471","132501","134635","135194","135113.5","133988.5","132835.5","131115","121749","115981.5","110821.5","104589","99181.5","98310.5","99313.5","99349.5","100136.5","101919.5",
"충청남도","계","15 - 19세","주민등록연앙인구[명]","명","205934.5","192600","185014","180499","176389.5","172855","166494","156565.5","146183.5","136132.5","128180.5","125671","124005","121585","122946","126226","130139","133983","136522.5","131939.5","131172","129764.5","128392","126297.5","121815.5","116437","111282","105000.5","99487.5",
"충청남도","계","20 - 24세","주민등록연앙인구[명]","명","201501.5","197438.5","192840.5","186738","180522.5","173793","165881.5","161030","158139","155676.5","154200.5","154436.5","150624","141665.5","133085.5","125831.5","121651.5","120452.5","121182.5","118172","120986","123899.5","126791.5","128722.5","128844","127764.5","125402","122213.5","118652.5",
"충청남도","계","25 - 29세","주민등록연앙인구[명]","명","133879.5","138336","141847.5","149425","157038","160981.5","162195","159581","153704","146908","140461.5","138367","141154.5","144108","146970.5","149287.5","148036.5","142950","137007","124988","119455","116711","115618.5","115690.5","117675.5","119782","120776.5","121364.5","121380",
"충청남도","계","30 - 34세","주민등록연앙인구[명]","명","144559.5","142490.5","140453.5","138258","138639.5","144469.5","150636.5","153366","156771.5","158193.5","156789.5","157395.5","157593.5","154495","151916.5","149570","147286.5","149009","153180.5","150684.5","153529","152317.5","146559","139754","132956","127089.5","123092","120375","118919",
"충청남도","계","35 - 39세","주민등록연앙인구[명]","명","124960","130682.5","136452","145230.5","153753","157229","157803","156008.5","150447.5","145677.5","147528.5","153389","157444.5","162406","166907.5","168378.5","168831","167865","164862","155315","152181.5","149299","150206","153936.5","158510.5","161642.5","159158.5","151822","143807.5",
"충청남도","계","40 - 44세","주민등록연앙인구[명]","명","100186.5","100768","105607","113147.5","120395.5","128143.5","136071","143021","150932","157081.5","158409","159165","158723","154149.5","151172","155358.5","161364","164746","170491","168313","168956.5","168661","166674","162762","160077","157201","153800","154280","157473.5",
"충청남도","계","45 - 49세","주민등록연앙인구[명]","명","87768.5","89482.5","93315.5","97322","99499","100225","101919","107414","114778.5","121524.5","128834.5","137407","145663.5","154879","162954.5","166151.5","166792.5","165501.5","160957.5","151470","155030.5","160563","163425","168303.5","172804.5","173765.5","173176.5","170879.5","166780.5",
"충청남도","계","50 - 54세","주민등록연앙인구[명]","명","108446","103220","98380.5","93775","88394.5","86754","89274.5","93509","97527.5","99589","100363.5","102839","109548","118119.5","126241","135124","143963","151663.5","161033.5","161654.5","164234.5","164562.5","163269.5","158808","155991.5","159809.5","165132.5","167864.5","172835.5",
"충청남도","계","55 - 59세","주민등록연앙인구[명]","명","107528","108437","106402","103497","104868.5","105069","100876.5","96679","92314","87366","86071.5","89055","94124.5","99017","102070.5","104012","106810","113485","122567.5","124497.5","132592","141370","149484","159099.5","167599.5","170790","171101","169512","164788.5",
"충청남도","계","60 - 64세","주민등록연앙인구[명]","명","81109.5","85354","91064","96940.5","100314","102007.5","103329","101843.5","99410.5","100992.5","101587.5","98252.5","95000","91468.5","87427.5","87262","90909.5","96093.5","101049","99334.5","101026.5","103872","111055","120397","128918.5","137737.5","146706.5","155060.5","165281.5",
"충청남도","계","65 - 69세","주민등록연앙인구[명]","명","59058.5","61545","64032","66535","70418","74682","78948.5","84400.5","89996.5","93291","95012","96839.5","96215","94656.5","97092.5","98676","96159","93341.5","90370","82892","82985.5","86619.5","91822.5","96853","100466.5","102735","105649.5","112847.5","122430.5",
"충청남도","계","70 - 74세","주민등록연앙인구[명]","명","44144","45806","47215.5","48934.5","49851","51198.5","53614","55869","58213","61883","65816","70085.5","75504.5","80904.5","84562.5","87099.5","89561.5","89545","88787.5","87426.5","89080.5","87012.5","84880.5","82663","80261.5","80991","84800.5","89964.5","94898.5",
